customerID,Churn,customer_gender,customer_SeniorCitizen,customer_Partner,customer_Dependents,customer_tenure,phone_PhoneService,phone_MultipleLines,internet_InternetService,internet_OnlineSecurity,internet_OnlineBackup,internet_DeviceProtection,internet_TechSupport,internet_StreamingTV,internet_StreamingMovies,account_Contract,account_PaperlessBilling,account_PaymentMethod,account_Charges_Monthly,account_Charges_Total,Contas_Diarias
9601-BRXPO,1,Female,0,1,0,25,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Bank transfer (automatic),104.95,2566.5,3.4480492813141685
9602-WCXPI,0,Male,0,0,0,50,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),20.15,989.05,0.6620123203285421
9603-OAIHC,0,Male,1,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.05,70.05,2.301437371663244
9605-WGJVW,0,Female,1,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.2,70.2,2.306365503080082
9606-PBKBQ,1,Male,1,1,0,32,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,85.0,2642.05,2.7926078028747434
9609-BENEA,0,Male,0,1,0,35,1,1,DSL,0,1,0,1,1,0,One year,1,Electronic check,69.0,2441.7,2.2669404517453797
9610-WCESF,0,Male,0,0,0,67,0,0,DSL,1,0,0,1,1,0,Two year,0,Electronic check,43.9,3097.2,1.4422997946611908
9611-CTWIH,1,Female,0,0,0,3,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,89.45,240.45,2.9388090349075977
9614-RMGHA,1,Male,0,1,0,65,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Bank transfer (automatic),91.85,5940.85,3.017659137577002
9617-INGJY,0,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,70.6,70.6,2.319507186858316
9617-UDPEU,0,Female,0,0,0,22,1,0,No,0,0,0,0,0,0,One year,1,Mailed check,19.25,412.55,0.6324435318275154
9618-LFJRU,0,Female,0,0,0,4,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),20.45,82.85,0.6718685831622176
9619-GSATL,0,Female,0,0,0,43,1,0,DSL,0,1,0,1,0,0,One year,0,Electronic check,55.45,2444.25,1.8217659137577003
9620-ENEJV,0,Female,0,0,0,6,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),70.55,433.95,2.317864476386037
9620-QJREV,0,Male,0,0,1,47,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),20.55,1013.05,0.6751540041067762
9621-OUPYD,0,Female,0,1,0,25,1,0,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),20.2,507.9,0.6636550308008213
9624-EGDEQ,0,Female,0,0,0,37,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.8,813.3,0.6505133470225873
9625-QNLUX,0,Male,0,1,1,68,1,0,Fiber optic,1,1,1,0,1,1,Two year,1,Credit card (automatic),103.25,7074.4,3.3921971252566734
9625-QSTYE,1,Female,0,0,0,13,1,0,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Electronic check,81.15,952.3,2.6661190965092403
9625-RZFUK,0,Male,0,1,1,63,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.7,1275.85,0.6472279260780287
9626-VFRGG,0,Female,0,0,1,41,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Bank transfer (automatic),88.5,3645.05,2.9075975359342916
9626-WEQRM,0,Female,0,0,0,4,0,0,DSL,1,0,0,0,0,0,Month-to-month,1,Mailed check,29.15,110.05,0.957700205338809
9629-NHXFW,0,Female,0,1,1,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.4,19.4,0.6373716632443531
9631-RXVJM,0,Male,0,0,0,35,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.25,677.9,0.6324435318275154
9631-XEYKE,0,Male,0,0,0,3,1,1,DSL,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),50.4,137.25,1.6558521560574948
9633-DENPU,0,Female,0,1,0,47,1,0,DSL,0,1,0,0,1,0,Month-to-month,1,Bank transfer (automatic),58.6,2723.4,1.9252566735112937
9633-XQABV,0,Female,0,0,0,3,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.25,229.7,2.308008213552361
9637-CDTKZ,0,Male,0,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),114.1,8086.4,3.748665297741273
9637-EIHEQ,1,Female,0,0,0,1,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,Electronic check,50.8,50.8,1.668993839835729
9638-JIQYA,0,Male,0,0,0,2,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),24.9,49.7,0.8180698151950718
9639-BUJXT,0,Male,0,0,0,63,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.5,1328.15,0.6735112936344969
9640-ZSLDC,0,Female,0,1,1,53,1,0,DSL,0,0,1,0,0,1,One year,0,Credit card (automatic),60.6,3297.0,1.9909650924024642
9643-AVVWI,0,Female,0,1,1,3,1,0,Fiber optic,0,1,0,1,0,0,Month-to-month,1,Electronic check,80.0,241.3,2.628336755646817
9643-YBLUR,0,Male,0,1,0,9,1,1,DSL,0,1,1,0,0,1,Month-to-month,1,Credit card (automatic),69.05,653.95,2.268583162217659
9644-KVCNC,0,Female,0,0,0,66,1,1,Fiber optic,0,0,1,0,1,0,One year,1,Bank transfer (automatic),92.15,6056.9,3.0275154004106777
9644-UMGQA,0,Male,0,1,1,6,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Electronic check,49.15,295.65,1.6147843942505133
9646-NMHXE,0,Male,0,1,0,47,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.65,973.1,0.6455852156057494
9647-ERGBE,1,Female,0,1,1,30,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,100.05,3046.15,3.2870636550308006
9648-BCHKM,0,Female,0,1,1,18,1,1,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),24.65,471.35,0.8098562628336755
9650-VBUOG,0,Male,0,1,1,38,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),25.05,963.95,0.8229979466119097
9651-GTSAQ,1,Female,0,1,0,53,1,0,Fiber optic,1,1,1,0,1,1,One year,1,Bank transfer (automatic),106.1,5769.75,3.4858316221765913
9658-WYUFB,1,Female,0,0,0,17,1,1,Fiber optic,1,1,0,0,1,0,Month-to-month,1,Electronic check,94.4,1617.5,3.1014373716632444
9659-QEQSY,0,Female,0,0,0,45,1,1,Fiber optic,1,1,1,1,1,1,Month-to-month,1,Electronic check,115.65,5125.5,3.7995893223819306
9659-ZTWSM,0,Male,1,1,0,66,1,1,Fiber optic,0,1,1,1,1,1,One year,1,Bank transfer (automatic),107.35,7051.95,3.5268993839835727
9661-ACXBS,1,Female,0,0,0,42,1,1,Fiber optic,1,0,1,0,1,1,Month-to-month,1,Electronic check,105.2,4400.75,3.4562628336755647
9661-JALZV,0,Female,0,0,0,58,1,1,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),24.7,1519.0,0.8114989733059548
9661-MHUMO,1,Male,1,1,1,1,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,Credit card (automatic),49.25,49.25,1.6180698151950719
9667-EQRXU,1,Female,1,0,0,30,0,0,DSL,0,0,1,0,1,0,Month-to-month,1,Electronic check,40.3,1172.95,1.3240246406570841
9667-TKTVZ,0,Female,0,0,0,2,1,1,DSL,0,0,0,1,0,0,Month-to-month,1,Mailed check,54.35,117.05,1.7856262833675565
9668-PUGNU,0,Male,0,1,0,71,1,1,No,0,0,0,0,0,0,Two year,1,Electronic check,24.5,1816.2,0.8049281314168378
9670-BPNXF,0,Female,0,0,0,45,1,0,DSL,1,1,0,1,0,0,One year,1,Credit card (automatic),62.55,2796.45,2.0550308008213554
9674-EHPPG,0,Male,0,1,0,46,0,0,DSL,1,0,1,1,0,0,Two year,0,Credit card (automatic),40.4,1842.7,1.3273100616016427
9675-ICXCT,0,Male,0,1,1,72,1,0,DSL,1,0,1,1,1,1,Two year,1,Electronic check,80.8,5728.55,2.6546201232032853
9677-AVKED,0,Female,0,0,1,53,1,1,DSL,0,1,1,1,1,1,One year,1,Electronic check,84.6,4449.75,2.779466119096509
9680-NIAUV,0,Female,0,1,1,72,1,1,Fiber optic,1,1,1,0,1,1,Two year,0,Credit card (automatic),109.7,8129.3,3.604106776180698
9681-KYGYB,0,Male,1,1,0,49,1,1,Fiber optic,1,1,1,0,0,0,Month-to-month,1,Electronic check,88.2,4159.45,2.8977412731006162
9681-OXGVC,1,Female,0,0,0,5,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,100.5,514.0,3.3018480492813143
9685-WKZGT,1,Male,1,0,0,14,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.95,1036.75,2.462422997946612
9688-YGXVR,0,Female,0,0,0,44,1,0,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Credit card (automatic),88.15,3973.2,2.896098562628337
9689-PTNPG,1,Male,0,0,0,2,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,80.25,144.55,2.6365503080082138
9691-HKOVS,0,Female,0,1,0,55,1,1,DSL,1,1,1,1,1,1,One year,1,Electronic check,90.15,4916.95,2.961806981519507
9692-TUSXH,1,Female,0,0,0,18,1,0,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Electronic check,96.05,1740.7,3.15564681724846
9693-XMUOB,0,Male,1,1,0,59,0,0,DSL,0,1,0,0,1,1,Month-to-month,1,Electronic check,50.25,2997.45,1.6509240246406571
9695-IDRZR,0,Female,0,0,1,34,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),116.15,3946.9,3.816016427104723
9696-RMYBA,0,Male,0,0,0,5,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Mailed check,80.1,398.55,2.6316221765913754
9699-UBQFS,0,Female,1,1,0,43,1,1,Fiber optic,1,1,0,0,1,0,Month-to-month,1,Electronic check,94.5,4156.8,3.1047227926078027
9700-ISPUP,0,Female,0,1,1,10,1,0,DSL,0,1,0,1,0,1,Month-to-month,1,Electronic check,65.5,616.9,2.1519507186858315
9700-ZCLOT,0,Male,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.0,32.7,0.6570841889117043
9701-CDXHR,0,Female,0,1,0,51,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,69.15,3649.6,2.2718685831622176
9702-AIUJO,0,Male,0,1,1,50,1,0,DSL,0,0,0,0,0,0,One year,1,Bank transfer (automatic),44.8,2230.85,1.4718685831622176
9705-IOVQQ,0,Male,1,1,1,61,1,1,Fiber optic,0,1,0,0,1,1,One year,0,Electronic check,99.0,5969.3,3.252566735112936
9705-ZJBCG,0,Female,0,1,1,13,1,0,DSL,1,0,0,1,0,0,One year,0,Bank transfer (automatic),54.15,701.05,1.7790554414784394
9708-HPXWZ,0,Male,1,0,0,5,0,0,DSL,0,0,1,1,1,0,Month-to-month,0,Credit card (automatic),45.4,214.75,1.4915811088295687
9708-KFDBY,0,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),20.55,20.55,0.6751540041067762
9710-NJERN,0,Female,0,0,0,39,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.15,826.0,0.6620123203285421
9710-ZUSHQ,1,Female,1,0,0,37,1,1,Fiber optic,1,1,0,0,1,1,Month-to-month,1,Bank transfer (automatic),106.75,4056.75,3.5071868583162216
9711-FJTBX,0,Male,0,1,1,56,1,0,Fiber optic,0,1,1,1,0,0,One year,1,Mailed check,85.85,4793.8,2.8205338809034908
9714-EDSUC,0,Male,0,0,0,4,1,0,Fiber optic,1,1,0,1,0,1,Month-to-month,1,Mailed check,94.9,360.55,3.1178644763860373
9715-SBVSU,0,Male,0,1,1,14,1,0,DSL,1,1,0,0,0,1,Two year,1,Bank transfer (automatic),61.4,815.55,2.017248459958932
9715-WZCLW,0,Male,0,1,1,71,1,1,Fiber optic,1,0,0,0,1,1,Two year,1,Electronic check,97.2,6910.3,3.193429158110883
9717-IOAAF,0,Male,0,0,1,27,1,1,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),25.85,788.55,0.8492813141683778
9717-QEBGU,0,Male,0,0,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.3,144.0,2.309650924024641
9720-JJJOR,0,Male,0,1,1,41,1,0,DSL,1,1,1,0,0,0,One year,1,Bank transfer (automatic),60.3,2511.3,1.9811088295687884
9722-UJOJR,1,Male,0,1,1,29,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.75,1974.8,2.324435318275154
9725-SCPZG,1,Male,0,0,1,1,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,90.85,90.85,2.9848049281314166
9728-FTTVZ,1,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.2,69.2,2.273511293634497
9730-DRTMJ,0,Male,0,1,0,32,1,1,DSL,1,0,0,1,1,0,One year,1,Credit card (automatic),72.8,2333.05,2.3917864476386037
9732-EQMWY,0,Female,0,1,0,49,1,0,Fiber optic,0,1,1,0,1,1,Month-to-month,0,Electronic check,99.4,5025.0,3.2657084188911707
9732-KPKBW,1,Male,0,0,0,1,1,0,DSL,1,0,0,1,0,0,Month-to-month,1,Electronic check,53.95,53.95,1.7724845995893226
9732-OUYRN,0,Female,0,1,0,49,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),19.0,918.7,0.6242299794661191
9734-UYXQI,1,Female,0,0,0,2,1,1,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,49.4,106.55,1.6229979466119095
9734-YWGEX,1,Female,0,0,0,9,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,0,Credit card (automatic),98.3,923.5,3.2295687885010267
9738-QLWTP,0,Male,0,0,0,39,1,0,Fiber optic,0,0,1,1,0,0,One year,0,Electronic check,81.9,3219.75,2.6907597535934293
9739-JLPQJ,0,Female,0,1,1,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Credit card (automatic),117.5,8670.1,3.8603696098562628
9741-YLNTD,0,Male,0,0,0,6,1,1,Fiber optic,0,0,0,1,0,1,Month-to-month,1,Bank transfer (automatic),87.95,522.35,2.8895277207392196
9742-XOKTS,0,Male,0,1,1,67,1,1,Fiber optic,1,1,0,1,0,0,One year,0,Electronic check,89.55,6038.55,2.942094455852156
9743-DQKQW,0,Male,0,0,0,3,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,25.1,79.8,0.824640657084189
9746-MDMBK,0,Male,0,1,1,47,1,1,Fiber optic,1,1,1,1,1,1,One year,1,Bank transfer (automatic),113.45,5317.8,3.727310061601643
9746-UGFAC,0,Female,0,0,0,22,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),20.85,450.65,0.6850102669404518
9746-YKGXB,0,Male,0,1,1,52,0,0,DSL,1,0,1,0,0,1,One year,0,Bank transfer (automatic),44.25,2276.1,1.4537987679671458
9747-DDZOS,1,Female,0,0,0,1,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Bank transfer (automatic),73.5,73.5,2.414784394250513
9750-BOOHV,0,Female,0,0,0,32,0,0,DSL,1,0,0,0,0,0,One year,0,Mailed check,30.15,927.65,0.9905544147843942
9752-ZNQUT,0,Female,0,0,0,1,1,0,DSL,0,1,0,0,0,0,Month-to-month,1,Electronic check,48.6,48.6,1.5967145790554416
9753-OYLBX,0,Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.5,20.5,0.6735112936344969
9754-CLVZW,0,Female,0,1,1,26,0,0,DSL,1,1,0,1,0,0,Month-to-month,0,Credit card (automatic),38.85,1025.15,1.2763860369609856
9755-JHNMN,0,Female,0,0,0,49,1,0,DSL,1,1,1,1,0,0,Two year,0,Bank transfer (automatic),67.4,3306.85,2.2143737166324438
9758-MFWGD,0,Female,1,1,1,48,0,0,DSL,0,1,0,0,0,0,One year,0,Bank transfer (automatic),29.9,1388.75,0.9823408624229979
9761-XUJWD,0,Male,0,0,0,5,1,0,DSL,0,1,0,1,0,1,Month-to-month,1,Bank transfer (automatic),65.6,339.9,2.15523613963039
9762-YAQAA,0,Male,0,0,0,39,1,1,Fiber optic,0,1,0,0,0,0,One year,0,Credit card (automatic),81.4,3213.75,2.674332648870637
9763-GRSKD,0,Male,0,1,1,13,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Mailed check,49.95,587.45,1.6410677618069816
9763-PDTKK,1,Female,0,0,0,4,1,0,Fiber optic,1,0,1,1,0,1,Month-to-month,1,Bank transfer (automatic),94.4,387.2,3.1014373716632444
9764-REAFF,0,Female,0,1,0,59,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),18.4,1057.85,0.6045174537987679
9766-HGEDE,0,Female,0,1,0,17,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.35,307.0,0.635728952772074
9767-FFLEM,0,Male,0,0,0,38,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),69.5,2625.25,2.2833675564681726
9769-TSBZE,0,Female,0,0,1,70,1,1,DSL,1,1,0,1,0,0,Two year,0,Electronic check,66.0,4891.5,2.1683778234086244
9770-KXGQU,0,Female,0,0,0,53,1,1,Fiber optic,1,1,1,0,1,0,One year,0,Mailed check,98.6,5311.85,3.239425051334702
9770-LXDBK,0,Female,0,0,0,3,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.4,63.15,0.6702258726899384
9773-PEQBZ,0,Male,0,0,0,10,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Electronic check,79.85,797.25,2.6234086242299792
9774-NRNAU,0,Male,1,1,0,27,1,1,DSL,0,1,1,1,1,1,Month-to-month,1,Bank transfer (automatic),84.8,2309.55,2.7860369609856264
9776-CLUJA,1,Female,1,1,0,51,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,77.5,3807.35,2.546201232032854
9776-OJUZI,0,Female,1,0,0,65,1,1,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Bank transfer (automatic),95.45,6223.3,3.135934291581109
9777-IQHWP,0,Male,0,1,1,64,1,1,Fiber optic,1,0,1,0,0,1,Two year,0,Bank transfer (automatic),93.4,5822.3,3.068583162217659
9777-WJJPR,0,Male,0,1,0,31,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,0,Credit card (automatic),88.65,2683.2,2.9125256673511295
9778-OGKQZ,0,Male,0,1,0,72,1,1,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),92.0,6782.15,3.02258726899384
9779-DPNEJ,0,Female,0,1,1,22,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,80.15,1790.65,2.633264887063655
9780-FKVVF,0,Male,0,0,0,6,1,0,DSL,1,0,0,0,0,1,Month-to-month,1,Bank transfer (automatic),59.15,336.7,1.9433264887063655
9782-LGXMC,0,Female,0,1,1,49,1,0,DSL,1,0,1,1,0,0,Month-to-month,0,Bank transfer (automatic),61.75,3024.15,2.028747433264887
9786-IJYDL,0,Female,0,0,0,35,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Mailed check,113.2,3914.05,3.7190965092402464
9786-YWNHU,0,Female,0,1,1,63,1,0,DSL,1,1,1,1,0,0,Two year,0,Mailed check,63.55,4014.2,2.08788501026694
9787-XVQIU,1,Male,0,0,0,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.3,75.3,2.4739219712525666
9788-HNGUT,0,Male,0,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),116.95,8594.4,3.842299794661191
9788-YTFGE,0,Male,0,0,0,7,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.95,147.5,0.655441478439425
9793-WECQC,0,Male,0,0,0,23,1,0,Fiber optic,0,1,0,0,1,1,Month-to-month,0,Mailed check,95.3,2192.9,3.131006160164271
9795-NREXC,0,Female,0,1,0,64,1,1,DSL,1,0,1,1,1,1,Two year,1,Credit card (automatic),85.0,5484.4,2.7926078028747434
9795-SHUHB,0,Female,0,1,1,66,1,0,DSL,1,1,0,1,0,0,Two year,1,Credit card (automatic),58.2,3810.8,1.9121149897330596
9795-VOWON,0,Male,0,0,0,7,0,0,DSL,0,0,0,0,0,0,One year,1,Credit card (automatic),24.35,150.85,0.8
9796-BPKIW,0,Male,1,0,0,8,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),69.95,562.7,2.298151950718686
9796-MVYXX,0,Female,1,0,0,14,0,0,DSL,1,0,1,1,0,0,Two year,0,Mailed check,39.7,692.35,1.3043121149897332
9798-DRYDS,0,Female,0,1,1,17,1,1,DSL,0,0,1,1,0,0,One year,1,Mailed check,61.95,1070.7,2.035318275154004
9798-OPFEM,0,Female,0,0,0,46,1,0,No,0,0,0,0,0,0,Two year,1,Electronic check,21.1,937.1,0.6932238193018481
9799-CAYJJ,0,Female,1,1,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.3,153.8,2.2767967145790555
9800-ONTFE,0,Female,0,1,1,22,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),75.8,1615.1,2.490349075975359
9800-OUIGR,0,Male,0,1,1,66,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.0,1374.2,0.6570841889117043
9801-GDWGV,1,Female,0,0,0,39,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,103.45,3994.45,3.3987679671457904
9801-NOSHQ,0,Male,0,0,1,23,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.8,465.45,0.6505133470225873
9802-CAQUT,0,Female,0,1,1,72,1,1,Fiber optic,1,1,1,0,1,1,Two year,0,Credit card (automatic),109.55,7887.25,3.5991786447638603
9803-FTJCG,0,Male,0,1,1,71,1,1,DSL,1,1,0,1,0,0,One year,1,Credit card (automatic),66.85,4748.7,2.1963039014373713
9804-ICWBG,1,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.9,69.9,2.2965092402464067
9805-FILKB,0,Male,0,1,1,46,1,0,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),20.2,845.6,0.6636550308008213
9809-IMGCQ,1,Male,1,0,0,22,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,96.7,2082.95,3.1770020533880903
9812-GHVRI,0,Female,0,0,0,40,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Bank transfer (automatic),83.85,3532.25,2.7548254620123203
9814-AOUDH,0,Male,0,0,0,53,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.5,1050.5,0.6406570841889117
9817-APLHW,0,Male,0,0,0,12,1,1,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,25.0,316.2,0.8213552361396304
9818-XQCUV,0,Female,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.35,45.3,0.6685831622176592
9819-FBNSV,0,Male,1,1,0,37,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),72.25,2575.45,2.3737166324435317
9820-RMCQV,1,Female,0,0,0,11,1,0,DSL,1,0,0,0,0,0,Month-to-month,0,Credit card (automatic),48.55,501.0,1.5950718685831622
9821-BESNZ,0,Male,0,0,0,66,1,1,Fiber optic,0,1,0,1,1,1,One year,1,Electronic check,104.25,6860.6,3.4250513347022586
9821-POOTN,1,Male,0,1,0,35,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.2,2576.2,2.4706365503080083
9822-BIIGN,0,Male,0,1,1,53,1,1,DSL,1,0,0,1,0,1,Month-to-month,0,Electronic check,71.85,3827.9,2.3605749486652976
9822-OAOVB,0,Female,0,0,0,1,1,0,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,55.45,55.45,1.8217659137577003
9822-WMWVG,0,Female,0,0,0,41,1,1,Fiber optic,1,1,1,1,1,0,Month-to-month,1,Electronic check,106.5,4282.4,3.4989733059548254
9823-EALYC,0,Male,0,1,1,72,1,1,DSL,1,1,1,1,1,0,Two year,1,Bank transfer (automatic),80.85,5727.45,2.6562628336755645
9824-BEMCV,1,Male,0,1,1,17,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.0,1149.65,2.2669404517453797
9824-QCJPK,0,Male,0,1,0,36,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.0,666.75,0.6570841889117043
9825-YCXWZ,0,Female,1,0,0,41,1,0,Fiber optic,0,0,1,1,1,1,One year,1,Bank transfer (automatic),101.1,4016.2,3.321560574948665
9828-AOQLM,1,Female,0,1,1,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,45.7,45.7,1.5014373716632445
9828-QHFBK,0,Male,0,0,0,24,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Electronic check,51.15,1275.7,1.6804928131416836
9830-ECLEN,0,Male,0,1,1,58,0,0,DSL,1,1,1,0,1,0,One year,0,Mailed check,50.0,2919.85,1.6427104722792607
9831-BPFRI,1,Female,0,1,1,39,1,1,Fiber optic,0,1,1,1,0,0,One year,1,Electronic check,89.55,3474.45,2.942094455852156
9833-TGFHX,0,Male,0,1,1,42,1,1,Fiber optic,1,0,0,0,1,1,One year,0,Electronic check,97.1,4016.75,3.1901437371663244
9835-ZIITK,1,Male,1,1,0,66,1,1,Fiber optic,0,1,1,1,1,1,One year,1,Electronic check,110.85,7491.75,3.641889117043121
9837-BMCLM,1,Male,0,0,0,3,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,78.5,242.05,2.5790554414784395
9837-FWLCH,0,Male,0,1,1,12,1,0,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,19.2,239.0,0.6308008213552361
9838-BFCQT,0,Male,0,1,1,72,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,26.1,1851.45,0.8574948665297741
9839-ETQOE,0,Male,0,0,1,43,0,0,DSL,1,1,1,0,0,0,Month-to-month,1,Electronic check,40.45,1912.85,1.328952772073922
9840-DVNDC,1,Male,0,0,0,6,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Credit card (automatic),80.5,463.05,2.64476386036961
9840-EFJQB,0,Female,0,0,0,1,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Electronic check,74.35,74.35,2.4427104722792605
9842-EFSYY,0,Female,0,0,1,4,0,0,DSL,1,1,1,0,1,1,Month-to-month,1,Mailed check,57.2,223.75,1.8792607802874743
9844-FELAJ,0,Female,1,1,1,70,1,1,Fiber optic,0,1,1,1,1,1,One year,1,Electronic check,107.9,7475.85,3.544969199178645
9845-PEEKO,0,Female,1,0,0,59,1,1,Fiber optic,0,1,0,0,0,0,Two year,1,Credit card (automatic),79.2,4590.35,2.6020533880903494
9845-QOMAD,0,Male,0,1,1,14,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.75,309.35,0.648870636550308
9846-GKXAS,1,Female,0,0,0,9,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),90.8,809.75,2.9831622176591375
9847-HNVGP,0,Male,0,0,0,17,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.95,310.6,0.655441478439425
